id,hoa_giap_a,hoa_giap_b,nap_am_a,nap_am_b,hanh_a,hanh_b,quan_he_ngu_hanh,quan_he_dia_chi,cung_chi,nguon,ghi_chu
Canh Dần|Tân Sửu,Canh Dần,Tân Sửu,Tùng Bách Mộc,Bích Thượng Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Dần|Nhâm Dần,Canh Dần,Nhâm Dần,Tùng Bách Mộc,Kim Bạc Kim,Mộc,Kim,tuong_khac,cung_chi,co,tinh-toan,
Canh Dần|Quý Mão,Canh Dần,Quý Mão,Tùng Bách Mộc,Kim Bạc Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Dần|Giáp Thìn,Canh Dần,Giáp Thìn,Tùng Bách Mộc,Phú Đăng Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Dần|Ất Tỵ,Canh Dần,Ất Tỵ,Tùng Bách Mộc,Phú Đăng Hỏa,Mộc,Hỏa,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Canh Dần|Bính Ngọ,Canh Dần,Bính Ngọ,Tùng Bách Mộc,Thiên Hà Thủy,Mộc,Thủy,tuong_sinh,tam_hop,khong,tinh-toan,
Canh Dần|Đinh Mùi,Canh Dần,Đinh Mùi,Tùng Bách Mộc,Thiên Hà Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Dần|Mậu Thân,Canh Dần,Mậu Thân,Tùng Bách Mộc,Đại Trạch Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Canh Dần|Kỷ Dậu,Canh Dần,Kỷ Dậu,Tùng Bách Mộc,Đại Trạch Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Dần|Canh Tuất,Canh Dần,Canh Tuất,Tùng Bách Mộc,Thoa Xuyến Kim,Mộc,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Canh Dần|Tân Hợi,Canh Dần,Tân Hợi,Tùng Bách Mộc,Thoa Xuyến Kim,Mộc,Kim,tuong_khac,luc_hop,khong,tinh-toan,
Canh Dần|Nhâm Tý,Canh Dần,Nhâm Tý,Tùng Bách Mộc,Tang Đố Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Canh Dần|Quý Sửu,Canh Dần,Quý Sửu,Tùng Bách Mộc,Tang Đố Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Canh Dần|Giáp Dần,Canh Dần,Giáp Dần,Tùng Bách Mộc,Đại Khê Thủy,Mộc,Thủy,tuong_sinh,cung_chi,co,tinh-toan,
Canh Dần|Ất Mão,Canh Dần,Ất Mão,Tùng Bách Mộc,Đại Khê Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Dần|Bính Thìn,Canh Dần,Bính Thìn,Tùng Bách Mộc,Sa Trung Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Canh Dần|Đinh Tỵ,Canh Dần,Đinh Tỵ,Tùng Bách Mộc,Sa Trung Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Canh Dần|Mậu Ngọ,Canh Dần,Mậu Ngọ,Tùng Bách Mộc,Thiên Thượng Hỏa,Mộc,Hỏa,tuong_sinh,tam_hop,khong,tinh-toan,
Canh Dần|Kỷ Mùi,Canh Dần,Kỷ Mùi,Tùng Bách Mộc,Thiên Thượng Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Canh Dần|Canh Thân,Canh Dần,Canh Thân,Tùng Bách Mộc,Thạch Lựu Mộc,Mộc,Mộc,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Canh Dần|Tân Dậu,Canh Dần,Tân Dậu,Tùng Bách Mộc,Thạch Lựu Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Canh Dần|Nhâm Tuất,Canh Dần,Nhâm Tuất,Tùng Bách Mộc,Đại Hải Thủy,Mộc,Thủy,tuong_sinh,tam_hop,khong,tinh-toan,
Canh Dần|Quý Hợi,Canh Dần,Quý Hợi,Tùng Bách Mộc,Đại Hải Thủy,Mộc,Thủy,tuong_sinh,luc_hop,khong,tinh-toan,
Tân Mão|Giáp Tý,Tân Mão,Giáp Tý,Tùng Bách Mộc,Hải Trung Kim,Mộc,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Ất Sửu,Tân Mão,Ất Sửu,Tùng Bách Mộc,Hải Trung Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Mão|Bính Dần,Tân Mão,Bính Dần,Tùng Bách Mộc,Lư Trung Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Tân Mão|Đinh Mão,Tân Mão,Đinh Mão,Tùng Bách Mộc,Lư Trung Hỏa,Mộc,Hỏa,tuong_sinh,cung_chi,co,tinh-toan,
Tân Mão|Mậu Thìn,Tân Mão,Mậu Thìn,Tùng Bách Mộc,Đại Lâm Mộc,Mộc,Mộc,tuong_hoa,luc_hai,khong,tinh-toan,
Tân Mão|Kỷ Tỵ,Tân Mão,Kỷ Tỵ,Tùng Bách Mộc,Đại Lâm Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Tân Mão|Canh Ngọ,Tân Mão,Canh Ngọ,Tùng Bách Mộc,Lộ Bàng Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Tân Mùi,Tân Mão,Tân Mùi,Tùng Bách Mộc,Lộ Bàng Thổ,Mộc,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Tân Mão|Nhâm Thân,Tân Mão,Nhâm Thân,Tùng Bách Mộc,Kiếm Phong Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Mão|Quý Dậu,Tân Mão,Quý Dậu,Tùng Bách Mộc,Kiếm Phong Kim,Mộc,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Giáp Tuất,Tân Mão,Giáp Tuất,Tùng Bách Mộc,Sơn Đầu Hỏa,Mộc,Hỏa,tuong_sinh,luc_hop,khong,tinh-toan,
Tân Mão|Ất Hợi,Tân Mão,Ất Hợi,Tùng Bách Mộc,Sơn Đầu Hỏa,Mộc,Hỏa,tuong_sinh,tam_hop,khong,tinh-toan,
Tân Mão|Bính Tý,Tân Mão,Bính Tý,Tùng Bách Mộc,Giản Hạ Thủy,Mộc,Thủy,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Đinh Sửu,Tân Mão,Đinh Sửu,Tùng Bách Mộc,Giản Hạ Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Tân Mão|Mậu Dần,Tân Mão,Mậu Dần,Tùng Bách Mộc,Thành Đầu Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Mão|Kỷ Mão,Tân Mão,Kỷ Mão,Tùng Bách Mộc,Thành Đầu Thổ,Mộc,Thổ,tuong_khac,cung_chi,co,tinh-toan,
Tân Mão|Canh Thìn,Tân Mão,Canh Thìn,Tùng Bách Mộc,Bạch Lạp Kim,Mộc,Kim,tuong_khac,luc_hai,khong,tinh-toan,
Tân Mão|Tân Tỵ,Tân Mão,Tân Tỵ,Tùng Bách Mộc,Bạch Lạp Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Mão|Nhâm Ngọ,Tân Mão,Nhâm Ngọ,Tùng Bách Mộc,Dương Liễu Mộc,Mộc,Mộc,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Quý Mùi,Tân Mão,Quý Mùi,Tùng Bách Mộc,Dương Liễu Mộc,Mộc,Mộc,tuong_hoa,tam_hop,khong,tinh-toan,
Tân Mão|Giáp Thân,Tân Mão,Giáp Thân,Tùng Bách Mộc,Tuyền Trung Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Tân Mão|Ất Dậu,Tân Mão,Ất Dậu,Tùng Bách Mộc,Tuyền Trung Thủy,Mộc,Thủy,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Bính Tuất,Tân Mão,Bính Tuất,Tùng Bách Mộc,Ốc Thượng Thổ,Mộc,Thổ,tuong_khac,luc_hop,khong,tinh-toan,
Tân Mão|Đinh Hợi,Tân Mão,Đinh Hợi,Tùng Bách Mộc,Ốc Thượng Thổ,Mộc,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Tân Mão|Mậu Tý,Tân Mão,Mậu Tý,Tùng Bách Mộc,Tích Lịch Hỏa,Mộc,Hỏa,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Kỷ Sửu,Tân Mão,Kỷ Sửu,Tùng Bách Mộc,Tích Lịch Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Tân Mão|Canh Dần,Tân Mão,Canh Dần,Tùng Bách Mộc,Tùng Bách Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Tân Mão|Tân Mão,Tân Mão,Tân Mão,Tùng Bách Mộc,Tùng Bách Mộc,Mộc,Mộc,tuong_hoa,cung_chi,co,tinh-toan,
Tân Mão|Nhâm Thìn,Tân Mão,Nhâm Thìn,Tùng Bách Mộc,Trường Lưu Thủy,Mộc,Thủy,tuong_sinh,luc_hai,khong,tinh-toan,
Tân Mão|Quý Tỵ,Tân Mão,Quý Tỵ,Tùng Bách Mộc,Trường Lưu Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Tân Mão|Giáp Ngọ,Tân Mão,Giáp Ngọ,Tùng Bách Mộc,Sa Trung Kim,Mộc,Kim,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Ất Mùi,Tân Mão,Ất Mùi,Tùng Bách Mộc,Sa Trung Kim,Mộc,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Tân Mão|Bính Thân,Tân Mão,Bính Thân,Tùng Bách Mộc,Sơn Hạ Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Tân Mão|Đinh Dậu,Tân Mão,Đinh Dậu,Tùng Bách Mộc,Sơn Hạ Hỏa,Mộc,Hỏa,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Mậu Tuất,Tân Mão,Mậu Tuất,Tùng Bách Mộc,Bình Địa Mộc,Mộc,Mộc,tuong_hoa,luc_hop,khong,tinh-toan,
Tân Mão|Kỷ Hợi,Tân Mão,Kỷ Hợi,Tùng Bách Mộc,Bình Địa Mộc,Mộc,Mộc,tuong_hoa,tam_hop,khong,tinh-toan,
Tân Mão|Canh Tý,Tân Mão,Canh Tý,Tùng Bách Mộc,Bích Thượng Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Tân Sửu,Tân Mão,Tân Sửu,Tùng Bách Mộc,Bích Thượng Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Mão|Nhâm Dần,Tân Mão,Nhâm Dần,Tùng Bách Mộc,Kim Bạc Kim,Mộc,Kim,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Mão|Quý Mão,Tân Mão,Quý Mão,Tùng Bách Mộc,Kim Bạc Kim,Mộc,Kim,tuong_khac,cung_chi,co,tinh-toan,
Tân Mão|Giáp Thìn,Tân Mão,Giáp Thìn,Tùng Bách Mộc,Phú Đăng Hỏa,Mộc,Hỏa,tuong_sinh,luc_hai,khong,tinh-toan,
Tân Mão|Ất Tỵ,Tân Mão,Ất Tỵ,Tùng Bách Mộc,Phú Đăng Hỏa,Mộc,Hỏa,tuong_sinh,binh_thuong,khong,tinh-toan,
Tân Mão|Bính Ngọ,Tân Mão,Bính Ngọ,Tùng Bách Mộc,Thiên Hà Thủy,Mộc,Thủy,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Đinh Mùi,Tân Mão,Đinh Mùi,Tùng Bách Mộc,Thiên Hà Thủy,Mộc,Thủy,tuong_sinh,tam_hop,khong,tinh-toan,
Tân Mão|Mậu Thân,Tân Mão,Mậu Thân,Tùng Bách Mộc,Đại Trạch Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Mão|Kỷ Dậu,Tân Mão,Kỷ Dậu,Tùng Bách Mộc,Đại Trạch Thổ,Mộc,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Canh Tuất,Tân Mão,Canh Tuất,Tùng Bách Mộc,Thoa Xuyến Kim,Mộc,Kim,tuong_khac,luc_hop,khong,tinh-toan,
Tân Mão|Tân Hợi,Tân Mão,Tân Hợi,Tùng Bách Mộc,Thoa Xuyến Kim,Mộc,Kim,tuong_khac,tam_hop,khong,tinh-toan,
Tân Mão|Nhâm Tý,Tân Mão,Nhâm Tý,Tùng Bách Mộc,Tang Đố Mộc,Mộc,Mộc,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Quý Sửu,Tân Mão,Quý Sửu,Tùng Bách Mộc,Tang Đố Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Tân Mão|Giáp Dần,Tân Mão,Giáp Dần,Tùng Bách Mộc,Đại Khê Thủy,Mộc,Thủy,tuong_sinh,binh_thuong,khong,tinh-toan,
Tân Mão|Ất Mão,Tân Mão,Ất Mão,Tùng Bách Mộc,Đại Khê Thủy,Mộc,Thủy,tuong_sinh,cung_chi,co,tinh-toan,
Tân Mão|Bính Thìn,Tân Mão,Bính Thìn,Tùng Bách Mộc,Sa Trung Thổ,Mộc,Thổ,tuong_khac,luc_hai,khong,tinh-toan,
Tân Mão|Đinh Tỵ,Tân Mão,Đinh Tỵ,Tùng Bách Mộc,Sa Trung Thổ,Mộc,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Tân Mão|Mậu Ngọ,Tân Mão,Mậu Ngọ,Tùng Bách Mộc,Thiên Thượng Hỏa,Mộc,Hỏa,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Kỷ Mùi,Tân Mão,Kỷ Mùi,Tùng Bách Mộc,Thiên Thượng Hỏa,Mộc,Hỏa,tuong_sinh,tam_hop,khong,tinh-toan,
Tân Mão|Canh Thân,Tân Mão,Canh Thân,Tùng Bách Mộc,Thạch Lựu Mộc,Mộc,Mộc,tuong_hoa,binh_thuong,khong,tinh-toan,
Tân Mão|Tân Dậu,Tân Mão,Tân Dậu,Tùng Bách Mộc,Thạch Lựu Mộc,Mộc,Mộc,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Tân Mão|Nhâm Tuất,Tân Mão,Nhâm Tuất,Tùng Bách Mộc,Đại Hải Thủy,Mộc,Thủy,tuong_sinh,luc_hop,khong,tinh-toan,
Tân Mão|Quý Hợi,Tân Mão,Quý Hợi,Tùng Bách Mộc,Đại Hải Thủy,Mộc,Thủy,tuong_sinh,tam_hop,khong,tinh-toan,
Nhâm Thìn|Giáp Tý,Nhâm Thìn,Giáp Tý,Trường Lưu Thủy,Hải Trung Kim,Thủy,Kim,tuong_sinh,tam_hop,khong,tinh-toan,
Nhâm Thìn|Ất Sửu,Nhâm Thìn,Ất Sửu,Trường Lưu Thủy,Hải Trung Kim,Thủy,Kim,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Bính Dần,Nhâm Thìn,Bính Dần,Trường Lưu Thủy,Lư Trung Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Đinh Mão,Nhâm Thìn,Đinh Mão,Trường Lưu Thủy,Lư Trung Hỏa,Thủy,Hỏa,tuong_khac,luc_hai,khong,tinh-toan,
Nhâm Thìn|Mậu Thìn,Nhâm Thìn,Mậu Thìn,Trường Lưu Thủy,Đại Lâm Mộc,Thủy,Mộc,tuong_sinh,cung_chi,co,tinh-toan,
Nhâm Thìn|Kỷ Tỵ,Nhâm Thìn,Kỷ Tỵ,Trường Lưu Thủy,Đại Lâm Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Canh Ngọ,Nhâm Thìn,Canh Ngọ,Trường Lưu Thủy,Lộ Bàng Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Tân Mùi,Nhâm Thìn,Tân Mùi,Trường Lưu Thủy,Lộ Bàng Thổ,Thủy,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Nhâm Thân,Nhâm Thìn,Nhâm Thân,Trường Lưu Thủy,Kiếm Phong Kim,Thủy,Kim,tuong_sinh,tam_hop,khong,tinh-toan,
Nhâm Thìn|Quý Dậu,Nhâm Thìn,Quý Dậu,Trường Lưu Thủy,Kiếm Phong Kim,Thủy,Kim,tuong_sinh,luc_hop,khong,tinh-toan,
Nhâm Thìn|Giáp Tuất,Nhâm Thìn,Giáp Tuất,Trường Lưu Thủy,Sơn Đầu Hỏa,Thủy,Hỏa,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Ất Hợi,Nhâm Thìn,Ất Hợi,Trường Lưu Thủy,Sơn Đầu Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Bính Tý,Nhâm Thìn,Bính Tý,Trường Lưu Thủy,Giản Hạ Thủy,Thủy,Thủy,tuong_hoa,tam_hop,khong,tinh-toan,
Nhâm Thìn|Đinh Sửu,Nhâm Thìn,Đinh Sửu,Trường Lưu Thủy,Giản Hạ Thủy,Thủy,Thủy,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Mậu Dần,Nhâm Thìn,Mậu Dần,Trường Lưu Thủy,Thành Đầu Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Kỷ Mão,Nhâm Thìn,Kỷ Mão,Trường Lưu Thủy,Thành Đầu Thổ,Thủy,Thổ,tuong_khac,luc_hai,khong,tinh-toan,
Nhâm Thìn|Canh Thìn,Nhâm Thìn,Canh Thìn,Trường Lưu Thủy,Bạch Lạp Kim,Thủy,Kim,tuong_sinh,cung_chi,co,tinh-toan,
Nhâm Thìn|Tân Tỵ,Nhâm Thìn,Tân Tỵ,Trường Lưu Thủy,Bạch Lạp Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Nhâm Ngọ,Nhâm Thìn,Nhâm Ngọ,Trường Lưu Thủy,Dương Liễu Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Quý Mùi,Nhâm Thìn,Quý Mùi,Trường Lưu Thủy,Dương Liễu Mộc,Thủy,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Giáp Thân,Nhâm Thìn,Giáp Thân,Trường Lưu Thủy,Tuyền Trung Thủy,Thủy,Thủy,tuong_hoa,tam_hop,khong,tinh-toan,
Nhâm Thìn|Ất Dậu,Nhâm Thìn,Ất Dậu,Trường Lưu Thủy,Tuyền Trung Thủy,Thủy,Thủy,tuong_hoa,luc_hop,khong,tinh-toan,
Nhâm Thìn|Bính Tuất,Nhâm Thìn,Bính Tuất,Trường Lưu Thủy,Ốc Thượng Thổ,Thủy,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Đinh Hợi,Nhâm Thìn,Đinh Hợi,Trường Lưu Thủy,Ốc Thượng Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Mậu Tý,Nhâm Thìn,Mậu Tý,Trường Lưu Thủy,Tích Lịch Hỏa,Thủy,Hỏa,tuong_khac,tam_hop,khong,tinh-toan,
Nhâm Thìn|Kỷ Sửu,Nhâm Thìn,Kỷ Sửu,Trường Lưu Thủy,Tích Lịch Hỏa,Thủy,Hỏa,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Canh Dần,Nhâm Thìn,Canh Dần,Trường Lưu Thủy,Tùng Bách Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Tân Mão,Nhâm Thìn,Tân Mão,Trường Lưu Thủy,Tùng Bách Mộc,Thủy,Mộc,tuong_sinh,luc_hai,khong,tinh-toan,
Nhâm Thìn|Nhâm Thìn,Nhâm Thìn,Nhâm Thìn,Trường Lưu Thủy,Trường Lưu Thủy,Thủy,Thủy,tuong_hoa,cung_chi,co,tinh-toan,
Nhâm Thìn|Quý Tỵ,Nhâm Thìn,Quý Tỵ,Trường Lưu Thủy,Trường Lưu Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Giáp Ngọ,Nhâm Thìn,Giáp Ngọ,Trường Lưu Thủy,Sa Trung Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Ất Mùi,Nhâm Thìn,Ất Mùi,Trường Lưu Thủy,Sa Trung Kim,Thủy,Kim,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Bính Thân,Nhâm Thìn,Bính Thân,Trường Lưu Thủy,Sơn Hạ Hỏa,Thủy,Hỏa,tuong_khac,tam_hop,khong,tinh-toan,
Nhâm Thìn|Đinh Dậu,Nhâm Thìn,Đinh Dậu,Trường Lưu Thủy,Sơn Hạ Hỏa,Thủy,Hỏa,tuong_khac,luc_hop,khong,tinh-toan,
Nhâm Thìn|Mậu Tuất,Nhâm Thìn,Mậu Tuất,Trường Lưu Thủy,Bình Địa Mộc,Thủy,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Kỷ Hợi,Nhâm Thìn,Kỷ Hợi,Trường Lưu Thủy,Bình Địa Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Canh Tý,Nhâm Thìn,Canh Tý,Trường Lưu Thủy,Bích Thượng Thổ,Thủy,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Nhâm Thìn|Tân Sửu,Nhâm Thìn,Tân Sửu,Trường Lưu Thủy,Bích Thượng Thổ,Thủy,Thổ,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Nhâm Dần,Nhâm Thìn,Nhâm Dần,Trường Lưu Thủy,Kim Bạc Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Quý Mão,Nhâm Thìn,Quý Mão,Trường Lưu Thủy,Kim Bạc Kim,Thủy,Kim,tuong_sinh,luc_hai,khong,tinh-toan,
Nhâm Thìn|Giáp Thìn,Nhâm Thìn,Giáp Thìn,Trường Lưu Thủy,Phú Đăng Hỏa,Thủy,Hỏa,tuong_khac,cung_chi,co,tinh-toan,
Nhâm Thìn|Ất Tỵ,Nhâm Thìn,Ất Tỵ,Trường Lưu Thủy,Phú Đăng Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Bính Ngọ,Nhâm Thìn,Bính Ngọ,Trường Lưu Thủy,Thiên Hà Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Đinh Mùi,Nhâm Thìn,Đinh Mùi,Trường Lưu Thủy,Thiên Hà Thủy,Thủy,Thủy,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Mậu Thân,Nhâm Thìn,Mậu Thân,Trường Lưu Thủy,Đại Trạch Thổ,Thủy,Thổ,tuong_khac,tam_hop,khong,tinh-toan,
Nhâm Thìn|Kỷ Dậu,Nhâm Thìn,Kỷ Dậu,Trường Lưu Thủy,Đại Trạch Thổ,Thủy,Thổ,tuong_khac,luc_hop,khong,tinh-toan,
Nhâm Thìn|Canh Tuất,Nhâm Thìn,Canh Tuất,Trường Lưu Thủy,Thoa Xuyến Kim,Thủy,Kim,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Tân Hợi,Nhâm Thìn,Tân Hợi,Trường Lưu Thủy,Thoa Xuyến Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Nhâm Tý,Nhâm Thìn,Nhâm Tý,Trường Lưu Thủy,Tang Đố Mộc,Thủy,Mộc,tuong_sinh,tam_hop,khong,tinh-toan,
Nhâm Thìn|Quý Sửu,Nhâm Thìn,Quý Sửu,Trường Lưu Thủy,Tang Đố Mộc,Thủy,Mộc,tuong_sinh,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Giáp Dần,Nhâm Thìn,Giáp Dần,Trường Lưu Thủy,Đại Khê Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Ất Mão,Nhâm Thìn,Ất Mão,Trường Lưu Thủy,Đại Khê Thủy,Thủy,Thủy,tuong_hoa,luc_hai,khong,tinh-toan,
Nhâm Thìn|Bính Thìn,Nhâm Thìn,Bính Thìn,Trường Lưu Thủy,Sa Trung Thổ,Thủy,Thổ,tuong_khac,cung_chi,co,tinh-toan,
Nhâm Thìn|Đinh Tỵ,Nhâm Thìn,Đinh Tỵ,Trường Lưu Thủy,Sa Trung Thổ,Thủy,Thổ,tuong_khac,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Mậu Ngọ,Nhâm Thìn,Mậu Ngọ,Trường Lưu Thủy,Thiên Thượng Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Nhâm Thìn|Kỷ Mùi,Nhâm Thìn,Kỷ Mùi,Trường Lưu Thủy,Thiên Thượng Hỏa,Thủy,Hỏa,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Canh Thân,Nhâm Thìn,Canh Thân,Trường Lưu Thủy,Thạch Lựu Mộc,Thủy,Mộc,tuong_sinh,tam_hop,khong,tinh-toan,
Nhâm Thìn|Tân Dậu,Nhâm Thìn,Tân Dậu,Trường Lưu Thủy,Thạch Lựu Mộc,Thủy,Mộc,tuong_sinh,luc_hop,khong,tinh-toan,
Nhâm Thìn|Nhâm Tuất,Nhâm Thìn,Nhâm Tuất,Trường Lưu Thủy,Đại Hải Thủy,Thủy,Thủy,tuong_hoa,tu_hanh_xung,khong,tinh-toan,
Nhâm Thìn|Quý Hợi,Nhâm Thìn,Quý Hợi,Trường Lưu Thủy,Đại Hải Thủy,Thủy,Thủy,tuong_hoa,binh_thuong,khong,tinh-toan,
Quý Tỵ|Giáp Tý,Quý Tỵ,Giáp Tý,Trường Lưu Thủy,Hải Trung Kim,Thủy,Kim,tuong_sinh,binh_thuong,khong,tinh-toan,
Quý Tỵ|Ất Sửu,Quý Tỵ,Ất Sửu,Trường Lưu Thủy,Hải Trung Kim,Thủy,Kim,tuong_sinh,tam_hop,khong,tinh-toan,
Quý Tỵ|Bính Dần,Quý Tỵ,Bính Dần,Trường Lưu Thủy,Lư Trung Hỏa,Thủy,Hỏa,tuong_khac,tu_hanh_xung,khong,tinh-toan,
Quý Tỵ|Đinh Mão,Quý Tỵ,Đinh Mão,Trường Lưu Thủy,Lư Trung Hỏa,Thủy,Hỏa,tuong_khac,binh_thuong,khong,tinh-toan,
Quý Tỵ|Mậu Thìn,Quý Tỵ,Mậu Thìn,Trường Lưu Thủy,Đại Lâm Mộc,Thủy,Mộc,tuong_sinh,binh_thuong,khong,tinh-toan,
